Lote,Semana,Temperatura,Peso_inicio,Peso_fin,Peces,Peso_total,Alimento_semanal,Alimento_acumulado,Precio_alimento,Coste_semanal,Coste_acumulado,Precio_venta,Ingreso_potencial,FeedRate_%,GrowthRate_%,DeathRate_%
5,136,27.345,100.45320736166856,107.02943949663053,6993.720462919693,748533.9811424102,78762.14231079232,729569.7941733694,1.14014982,89.80064237846423,831.818869504204,0.0,0.0,1.6,0.91,0.0140586
5,137,26.4,107.02943949663053,116.7531144111262,6986.47891841504,815693.1724926325,110034.49522793431,839604.2894013037,1.14014982,125.45580992792017,957.2746794321242,0.0,0.0,2.1,1.25,0.0147985
5,138,27.39333333333333,116.7531144111262,124.39643016990523,6979.606409617399,868238.1213473937,91357.63531917483,930961.9247204786,1.14014982,104.16139146478282,1061.436070896907,0.0,0.0,1.6,0.91,0.0140586
5,139,27.41142857142857,124.39643016990523,132.54012038193167,6972.740661217624,924167.8866297737,97242.6695909081,1028204.5943113867,1.14014982,110.87121223039335,1172.3072831273005,0.0,0.0,1.6,0.91,0.0140586
5,140,27.326666666666668,132.54012038193167,141.2169423741778,6965.8816665655995,983700.5098927359,103506.80330253465,1131711.3976139214,1.14014982,118.01326315416028,1290.3205462814608,0.0,0.0,1.6,0.91,0.0140586
5,141,26.0625,141.2169423741778,154.0465680035711,6958.668947331248,1071959.0692094017,144603.9749542322,1276315.3725681535,1.14014982,164.87019601535235,1455.1907422968131,0.0,0.0,2.1,1.25,0.0147985
5,142,25.37,154.0465680035711,164.2452127514446,6951.445640797363,1141741.668202865,127563.12923591881,1403878.5018040724,1.14014982,145.44107883696955,1600.6318211337828,0.0,0.0,1.7,0.92,0.0148356
5,143,25.338,164.2452127514446,175.1190582262237,6944.229832271743,1216066.988333875,135867.25851614095,1539745.7603202134,1.14014982,154.9090303410716,1755.5408514748544,0.0,0.0,1.7,0.92,0.0148356
5,144,24.746666666666663,175.1190582262237,185.16424886056595,6936.64231674959,1284418.1641953536,119174.56485671975,1658920.325176933,1.14014982,135.87685866996736,1891.4177101448217,0.0,0.0,1.4,0.8,0.0156164
5,145,20.676666666666662,185.16424886056595,192.9482281465676,6928.265658340428,1336796.5829054983,107891.12579240972,1766811.4509693428,1.14014982,123.01204765181329,2014.429757796635,0.0,0.0,1.2,0.59,0.0172603
5,146,19.645,192.9482281465676,201.05943222838027,6919.899115546703,1391310.9872494908,112290.91296406186,1879102.3639334047,1.14014982,128.02846420361078,2142.4582220002458,0.0,0.0,1.2,0.59,0.0172603
5,147,19.918333333333333,201.05943222838027,208.78371361040845,6911.542676152843,1443017.5467040113,116870.12292895724,1995972.486862362,1.14014982,133.24944962082844,2275.707671621074,0.0,0.0,1.2,0.54,0.0172603
5,148,19.546666666666667,208.78371361040845,216.80474567061907,6903.196327958029,1496645.7241972918,121213.47392313696,2117185.960785499,1.14014982,138.2015204750393,2413.909192096113,0.0,0.0,1.2,0.54,0.0172603
5,149,19.176,216.80474567061907,225.1339289472171,6894.860058776171,1552266.9345735197,125718.24083257253,2242904.201618071,1.14014982,143.3376296559742,2557.2468217520873,0.0,0.0,1.2,0.54,0.0172603
5,150,18.75,225.1339289472171,231.51383027991403,6886.11777988192,1594231.5029790811,108658.68542014639,2351562.8870382174,1.14014982,123.88718062321652,2681.1340023753037,0.0,0.0,1.0,0.4,0.0181233
5,151,18.563333333333333,231.51383027991403,238.07452684505455,6877.386585685488,1637330.5573175978,111596.20520853568,2463159.092246753,1.14014982,127.23639328119502,2808.3703956564987,0.0,0.0,1.0,0.4,0.0181233
5,152,18.21,238.07452684505455,244.8211420629503,6868.66646213213,1681594.7677086722,114613.13901223187,2577772.231258985,1.14014982,130.67614981443114,2939.0465454709297,0.0,0.0,1.0,0.4,0.0181233
5,153,17.593333333333334,244.8211420629503,251.75894454267336,6859.957395184916,1727055.6334194613,117711.63373960707,2695483.864998592,1.14014982,134.20889802011894,3073.2554434910485,0.0,0.0,1.0,0.4,0.0181233
5,154,16.75,251.75894454267336,256.55590427838735,6850.824701078359,1757619.526237871,96715.11547148983,2792198.980470082,1.14014982,110.26972149609834,3183.525164987147,0.0,0.0,0.8,0.27,0.0190295
5,155,15.6,256.55590427838735,261.4442642332588,6841.704165371168,1788724.311617087,98426.69346932077,2890625.6739394027,1.14014982,112.22117684224125,3295.7463418293883,0.0,0.0,0.8,0.27,0.0190295
5,156,15.14,261.4442642332588,266.4257659270258,6832.595771876807,1820379.5617920363,100168.56145055688,2990794.2353899595,1.14014982,114.20716730751137,3409.9535091369,0.0,0.0,0.8,0.27,0.0190295
5,157,14.656,266.4257659270258,268.1087869586191,6823.04499949292,1829318.3181781187,63713.28466272128,3054507.5200526807,1.14014982,72.64269003981043,3482.5961991767103,0.0,0.0,0.5,0.09,0.0199809
5,158,14.06,268.1087869586191,269.8024396938801,6813.5075774163215,1838300.9672596622,64026.14113623416,3118533.661188915,1.14014982,72.99939329177197,3555.595592468482,0.0,0.0,0.5,0.09,0.0199809
5,159,13.39,269.8024396938801,271.50679129365875,6803.983486985619,1847327.7245665048,64340.533854088186,3182874.195043003,1.14014982,73.35784809244255,3628.9534405609247,0.0,0.0,0.5,0.09,0.0199809
5,160,13.105,271.50679129365875,273.2219093430624,6794.472709565506,1856398.8066868184,64656.470359827676,3247530.665402831,1.14014982,73.71806304259286,3702.6715036035175,0.0,0.0,0.5,0.09,0.0199809
5,161,13.015,273.2219093430624,274.94786185413597,6784.975226546726,1865514.4312723042,64973.95823403864,3312504.6236368697,1.14014982,74.08004678522667,3776.7515503887444,0.0,0.0,0.5,0.09,0.0199809
5,162,13.12,274.94786185413597,276.6847172685588,6775.491019346033,1874674.8170434164,65293.00509453064,3377797.6287314002,1.14014982,74.4438080057882,3851.1953583945324,0.0,0.0,0.5,0.09,0.0199809
5,163,12.95,276.6847172685588,277.26627837048386,6765.546793881532,1875857.9806808913,39368.17115791175,3417165.799889312,1.14014982,44.88561325942227,3896.0809716539547,0.0,0.0,0.3,0.03,0.02098
5,164,12.735,277.26627837048386,277.84906185042314,6755.617163317947,1877041.8910485085,39393.01759429872,3456558.817483611,1.14014982,44.913941919396514,3940.9949135733514,0.0,0.0,0.3,0.03,0.02098
5,165,12.87,277.84906185042314,278.43307027768196,6745.702106234694,1878226.5486175518,39417.87971201868,3495976.6971956296,1.14014982,44.94228845843975,3985.937202031791,0.0,0.0,0.3,0.03,0.02098
5,166,13.59,278.43307027768196,280.1919418775736,6736.272795978797,1887449.3557223713,65737.92920161432,3561714.6263972437,1.14014982,74.95108814639332,4060.8882901781844,0.0,0.0,0.5,0.09,0.0199809
5,167,13.567,280.1919418775736,281.9619243318685,6726.856666247404,1896717.4503197756,66060.727450283,3627775.3538475265,1.14014982,75.31912651150921,4136.207416689694,0.0,0.0,0.5,0.09,0.0199809
5,168,13.544,281.9619243318685,283.74308782822874,6717.4536986164485,1906031.054788587,66385.11076119216,3694160.4646087186,1.14014982,75.68897208505331,4211.896388774747,0.0,0.0,0.5,0.09,0.0199809
5,169,13.382,283.74308782822874,285.53550299769444,6708.063874687619,1915390.3925995925,66711.08691760055,3760871.5515263192,1.14014982,76.06063374110663,4287.957022515853,0.0,0.0,0.5,0.09,0.0199809
5,170,14.0775,285.53550299769444,287.33924091748446,6698.687176088323,1924795.6883209064,67038.66374098575,3827910.215267305,1.14014982,76.43412039732543,4364.391142913179,0.0,0.0,0.5,0.09,0.0199809
5,171,14.41,287.33924091748446,289.154373113815,6689.323584471647,1934247.167623357,67367.84909123172,3895278.0643585366,1.14014982,76.809441015155,4441.200583928334,0.0,0.0,0.5,0.09,0.0199809
5,172,14.18,289.154373113815,290.98097156473585,6679.973081516326,1943745.0572859028,67698.6508668175,3962976.7152253543,1.14014982,77.1866046000448,4518.387188528379,0.0,0.0,0.5,0.09,0.0199809
5,173,13.19,290.98097156473585,292.8191087029848,6670.635648926701,1953289.5852010732,68031.0770050066,4031007.792230361,1.14014982,77.56562020166442,4595.952808730043,0.0,0.0,0.5,0.09,0.0199809
5,174,13.753333333333336,292.8191087029848,294.6688574188598,6661.311268432692,1962880.9803804366,68365.13548203757,4099372.9277123986,1.14014982,77.94649691412076,4673.899305644164,0.0,0.0,0.5,0.09,0.0199809
5,175,14.829166666666667,294.6688574188598,296.53029106310925,6651.999921789753,1972519.4729600954,68700.8343133153,4168073.762025714,1.14014982,78.32924387617626,4752.2285495203405,0.0,0.0,0.5,0.09,0.0199809
5,176,15.905,296.53029106310925,302.18031422011444,6643.144082462647,2007427.3662480565,110461.09048576534,4278534.8525114795,1.14014982,125.94219243434907,4878.170741954689,4.41604677174,8864.893140222259,0.8,0.27,0.0190295
5,177,15.8475,302.18031422011444,307.0791154685181,6634.300032956814,2037254.985873139,112415.93250989116,4390950.78502137,1.14014982,128.17100521628456,5006.341747170974,4.373686610859999,8910.314854621125,0.8,0.23,0.0190295
5,178,17.88,307.0791154685181,313.8050250916925,6625.888128920788,2079236.9905507357,128347.06411000776,4519297.849131378,1.14014982,146.3348820425538,5152.676629213527,4.405456731519999,9159.988596447121,0.9,0.31,0.0181233
5,179,19.192,313.8050250916925,323.1479559106726,6617.886735886687,2138556.571150136,145546.5893385515,4664844.43846993,1.14014982,165.94491763596344,5318.62154684949,4.4478168924,9511.908042514598,1.0,0.42,0.0172603
5,180,20.6975,323.1479559106726,332.7690542200003,6609.895005299226,2199568.5094069275,149698.95998050956,4814543.398450439,1.14014982,170.67924227596518,5489.300789125456,4.4478168924,9783.277972131218,1.0,0.42,0.0172603
5,181,22.86,332.7690542200003,344.8322241194588,6602.292828285943,2276683.3202657937,169366.77522433345,4983910.1736747725,1.14014982,193.10349828600425,5682.40428741146,4.53253721416,10319.15187396206,1.1,0.51,0.0164384
5,182,23.8525,344.8322241194588,358.8285533418394,6595.078925444822,2366502.629992618,191241.39890232668,5175151.572577099,1.14014982,218.04384653503595,5900.4481339464965,4.49017705328,10626.015805719624,1.2,0.57,0.0156164
5,183,23.15,358.8285533418394,371.06020395230246,6588.233036230345,2444631.0941089285,165655.18409948327,5340806.756676583,1.14014982,188.87172833309273,6089.319862279589,4.36309657064,10666.161543186576,1.0,0.48,0.0148356
5,184,23.355,371.06020395230246,383.70880375831604,6581.394253253665,2525338.9159778194,171124.17658762503,5511930.933264208,1.14014982,195.10719913402886,6284.427061413618,4.43722685218,11205.501648831914,1.0,0.48,0.0148356
5,185,25.04,383.70880375831604,399.0052558766297,6574.904018128795,2623421.2601177604,212128.46894213685,5724059.4022063445,1.14014982,241.85823568125292,6526.285297094871,4.373686610859999,11474.022440022516,1.2,0.56,0.0140938
5,186,23.831666666666667,399.0052558766297,412.60643904939667,6568.079071071637,2710031.7169097373,183639.48820824325,5907698.890414588,1.14014982,209.37652942552066,6735.6618265203915,5.295020109999999,14349.672439774886,1.0,0.48,0.0148356
5,187,26.526,412.60643904939667,428.7563111103872,6561.925696433023,2813467.0553830815,246612.88623878613,6154311.776653375,1.14014982,281.1756378548325,7016.837464375224,4.96672886318,13973.728029577194,1.3,0.55,0.0133891
5,188,25.732,428.7563111103872,443.98976427867285,6555.454660205293,2910554.7693240754,236331.23265217888,6390643.0093055535,1.14014982,269.45301236875986,7286.290476743984,5.10439938604,14856.633977573605,1.2,0.5,0.0140938
5,189,25.8,443.98976427867285,459.76445285135264,6548.990005383235,3010992.8065540004,244486.60062322236,6635129.609928776,1.14014982,278.75135369297885,7565.041830436963,5.07262926538,15273.650228374483,1.2,0.5,0.0140938
5,190,26.30666666666667,459.76445285135264,475.7680939018046,6542.85451453856,3112881.4210588275,252923.39575053606,6888053.005679311,1.14014982,288.37056413876246,7853.412394575726,5.083219305599999,15823.458935569792,1.2,0.49,0.0133891
5,191,25.538,475.7680939018046,490.61660420204953,6536.402285337098,3206867.492930603,239691.86942152976,7127744.875100841,1.14014982,273.28464177642064,8126.697036352146,5.051449184939999,16199.328183374873,1.1,0.44,0.0140938
5,192,25.700000000000003,490.61660420204953,505.92852989513494,6529.956418994779,3303691.251341328,246928.79695565646,7374673.672056497,1.14014982,281.5358234018083,8408.232859753954,5.39033047198,17807.987622118897,1.1,0.44,0.0140938
5,193,25.7325,505.92852989513494,520.265658542164,6523.516909236876,3393961.8207950657,231258.38759389299,7605932.05965039,1.14014982,263.6692089886673,8671.902068742622,5.347970311099999,18150.80705461891,1.0,0.4,0.0140938
5,194,26.435,520.265658542164,536.1291228249795,6517.40528313288,3494170.777540918,261335.0602012201,7867267.119851611,1.14014982,297.9611218481102,8969.863190590731,5.4538707133,19056.755670899103,1.1,0.43,0.0133891
5,195,25.765,536.1291228249795,551.3220833938445,6510.978150664605,3589646.038956211,244591.9544278643,8111859.074279475,1.14014982,278.8714728143777,9248.734663405108,5.39033047198,19349.37842740797,1.0,0.4,0.0140938
5,196,24.33,551.3220833938445,565.7608059780829,6504.2195605702,3679832.5008466085,226147.70045424128,8338006.774733717,1.14014982,257.8422599663171,9506.576923371425,5.316200190439999,19562.726241788037,0.9,0.37,0.0148356
5,197,23.83,565.7608059780829,580.5776681582925,6497.467986094494,3772284.812299898,231829.44755333636,8569836.222287053,1.14014982,264.3203028986359,9770.89722627006,5.167939627359999,19494.94016717292,0.9,0.37,0.0148356
5,198,23.266,580.5776681582925,595.7825731342341,6490.723419955066,3867059.900643465,237653.9431748936,8807490.165461946,1.14014982,270.96110053314516,10041.858326803205,5.21029978824,20148.541381434043,0.9,0.37,0.0148356
5,199,21.96333333333333,595.7825731342341,609.6821519404574,6483.631421866229,3952954.3576721703,216555.35443603405,9024045.51989798,1.14014982,246.9055483802804,10288.763875183486,8.228461250939999,32526.731758839862,0.8,0.33,0.0156164
5,200,21.518,609.6821519404574,623.9060072524101,6476.547172749832,4040756.6873322325,221365.44402964154,9245410.963927623,1.14014982,252.38977116461587,10541.1536463481,7.87898992368,31837.081223533238,0.8,0.33,0.0156164
5,201,20.91333333333333,623.9060072524101,634.0204699866977,6469.1169765168015,4101552.585850107,197997.07767927935,9443408.041606903,1.14014982,225.74633247655638,10766.899978824657,8.292001492259999,34010.080162451944,0.7,0.23,0.0163973
6,202,18.916,30.0,32.23099595447788,7090.547736024998,228535.41539485403,25347.000000000004,25347.000000000004,1.17549446442,29.795258189653747,29.795258189653747,0.0,0.0,1.7,1.03,0.0190295
6,203,18.616666666666667,32.23099595447788,34.627903340585654,7081.108055894257,245203.92530374872,27195.71443198763,52542.71443198764,1.17549446442,31.968411770748567,61.76366996040231,0.0,0.0,1.7,1.03,0.0190295
6,204,17.506666666666664,34.627903340585654,37.203060416082245,7071.680942854844,263088.1733602862,29179.267111146102,81721.98154313373,1.17549446442,34.30006696498481,96.06373692538712,0.0,0.0,1.7,1.03,0.0190295
6,205,16.430000000000003,37.203060416082245,39.22796501212491,7061.795971269861,277019.8852837388,27624.25820283005,109346.23974596379,1.17549446442,32.4721626011355,128.53589952652263,0.0,0.0,1.5,0.76,0.0199809
6,206,15.71,39.22796501212491,41.363082009438266,7051.924817144125,291689.34453592537,29087.087954792572,138433.32770075637,1.17549446442,34.19171087695633,162.72761040347896,0.0,0.0,1.5,0.76,0.0199809
6,207,15.13,41.363082009438266,43.614410097253185,7042.067461163248,307135.61818369647,30627.381176272167,169060.70887702855,1.17549446442,36.00231703238924,198.7299274358682,0.0,0.0,1.5,0.76,0.0199809
6,208,14.63,43.614410097253185,44.35242893904731,7031.731987856578,311874.3933098347,17199.594618287,186260.30349531554,1.17549446442,20.21802826406439,218.9479556999326,0.0,0.0,0.8,0.24,0.02098
